"age","race","outcome","pathway","V1","V2","V3"
65,3,"OC","direct",0,0,0
65,3,"OSTK","medSBP",0,0,0
65,3,"OSTK","medBMI",0.591884703159273,0.486236858388844,0.976513893125638
65,3,"OSTK","direct",2.88270926572817,2.59085365044255,4.71246110192432
65,3,"OTH","medSBP",0,0,0
65,3,"OTH","medBMI",0.334417438026556,0.22033463864173,0.458185359954801
65,3,"OTH","direct",0,0,0
65,3,"PC","medSBP",0,0,0
65,3,"PC","direct",0,0,0
65,3,"PC","medBMI",0.503593865556559,0.660356429986336,0.399584467313352
65,3,"PVD","medSBP",0,0,0
65,3,"PVD","medBMI",0.117337276800924,0.0525832903784022,0.0969409063331097
65,3,"PVD","direct",0,0,0
65,3,"RHD","medBMI",0.0538349362217779,0.0673749130132001,0.0393277816836706
65,3,"RHD","direct",0,0,0
65,3,"RHD","medSBP",0,0,0
65,3,"SCC","direct",0,0,0
65,3,"SCC","medBMI",0.0858922760631315,0.0424474778140731,0.0902995006860424
65,3,"SCC","medSBP",0,0,0
65,3,"SCNC","medSBP",0,0,0
65,3,"SCNC","direct",0,0,0
65,3,"SCNC","medBMI",0,0,0
65,3,"TC","medBMI",0.0796844501762497,0.205306165299694,0.123428881544903
65,3,"TC","direct",0,0,0
65,3,"TC","medSBP",0,0,0
65,3,"UC","medBMI",2.38424768662153,2.6940596251768,1.22947503477536
65,3,"UC","direct",0,0,0
65,3,"UC","medSBP",0,0,0
65,4,"AA","direct",0,0,0
65,4,"AA","medSBP",0,0,0
65,4,"AA","medBMI",0.182121931815909,0.108917156577059,0.09036814111569
65,4,"AFF","direct",0,0,0
65,4,"AFF","medSBP",0,0,0
65,4,"AFF","medBMI",0.481338053089573,0.293753419222679,0.348475025517947
65,4,"APCA","direct",0,0,0
65,4,"APCA","medBMI",0.228409362234698,0.0256842335223304,0
65,4,"APCA","medSBP",0,0,0
65,4,"BC","medSBP",0,0,0
65,4,"BC","direct",0,0,0
65,4,"BC","medBMI",10.1573234010513,4.06824301033229,7.10199828963413
65,4,"CC","medBMI",1.1213542974394,0.89150329947309,1.20916937785634
65,4,"CC","direct",175.798508512504,196.936512496521,217.192682157573
65,4,"CC","medSBP",0,0,0
65,4,"CM","medBMI",0.191412699538326,0.193836826352927,0.209569659135494
65,4,"CM","medSBP",0,0,0
65,4,"CM","direct",0,0,0
65,4,"DIAB","medSBP",0,0,0
65,4,"DIAB","direct",0,0,0
65,4,"DIAB","medBMI",5.16302099538384,4.05632867407909,2.4287419085126
65,4,"ECA","medSBP",0,0,0
65,4,"ECA","medBMI",0.0627067533225245,0.0359387802586872,0.0497354474371836
65,4,"ECA","direct",0,0,0
65,4,"ENDO","medBMI",0.0338555247053252,0.0455943661804875,0.0524760975335689
65,4,"ENDO","medSBP",0,0,0
65,4,"ENDO","direct",0,0,0
65,4,"GC","medBMI",0.58345270252973,0.159914733088161,0.302147088410226
65,4,"GC","direct",0,0,0
65,4,"GC","medSBP",0,0,0
65,4,"HHD","medSBP",0,0,0
65,4,"HHD","medBMI",0.860159971888041,1.02996714714115,0.962301991241434
65,4,"HHD","direct",0,0,0
65,4,"HSTK","direct",5.00582125580087,4.41519133888615,3.80093853716247
65,4,"HSTK","medBMI",0.909500477379454,1.51690072165148,0.633865882339392
65,4,"HSTK","medSBP",0,0,0
65,4,"IHD","medSBP",0,0,0
65,4,"IHD","direct",4.97420804899141,3.87130676018727,5.61039308472314
65,4,"IHD","medBMI",5.74088405639882,2.70552353633118,6.54348857768635
65,4,"ISTK","medSBP",0,0,0
65,4,"ISTK","direct",1.44154029183574,2.31085341372065,2.12972312708544
65,4,"ISTK","medBMI",0.407884527546439,0.465364646753704,0.277680687610541
65,4,"KC","medSBP",0,0,0
65,4,"KC","medBMI",2.08005545136074,1.06884738964999,1.48644614136937
65,4,"KC","direct",0,0,0
65,4,"LC","medSBP",0,0,0
65,4,"LC","direct",0,0,0
65,4,"LC","medBMI",0,0,0
65,4,"LVC","medBMI",1.91929147413077,1.31821863185009,1.45200566455879
65,4,"LVC","medSBP",0,0,0
65,4,"LVC","direct",0,0,0
65,4,"MLPC","medBMI",0,0,0
65,4,"MLPC","direct",3.56167623773226,2.03238022574134,1.9424698446462
65,4,"MLPC","medSBP",0,0,0
65,4,"MMC","direct",0,0,0
65,4,"MMC","medBMI",0.130353185662461,0.257557592805274,0.14223439943555
65,4,"MMC","medSBP",0,0,0
65,4,"OC","medSBP",0,0,0
65,4,"OC","medBMI",0.298772706580645,0.122722242308385,0.825831450903199
65,4,"OC","direct",0,0,0
65,4,"OSTK","medBMI",1.22767894408074,1.11146934011786,0.804326251944914
65,4,"OSTK","direct",6.85908068243228,3.36350827059617,4.74012798021112
65,4,"OSTK","medSBP",0,0,0
65,4,"OTH","medSBP",0,0,0
65,4,"OTH","medBMI",0.518155597461538,0.286168462293231,0.361918762311494
65,4,"OTH","direct",0,0,0
65,4,"PC","direct",0,0,0
65,4,"PC","medSBP",0,0,0
65,4,"PC","medBMI",0.49691010940248,0.527455383403734,0.788841277447665
65,4,"PVD","medBMI",0.0279852388754761,0.0477926858639614,0.0986629173074232
65,4,"PVD","direct",0,0,0
65,4,"PVD","medSBP",0,0,0
65,4,"RHD","direct",0,0,0
65,4,"RHD","medSBP",0,0,0
65,4,"RHD","medBMI",0.0739137739143798,0.0829023648906909,0.116794842506316
65,4,"SCC","direct",0,0,0
65,4,"SCC","medSBP",0,0,0
65,4,"SCC","medBMI",0.0829821151776506,0.185421119393824,0.187594749825463
65,4,"SCNC","medBMI",0,0,0
65,4,"SCNC","direct",0,0,0
65,4,"SCNC","medSBP",0,0,0
65,4,"TC","direct",0,0,0
65,4,"TC","medBMI",0.325425791868587,0.116524976491886,0.433604932539151
65,4,"TC","medSBP",0,0,0
65,4,"UC","medSBP",0,0,0
65,4,"UC","direct",0,0,0
65,4,"UC","medBMI",5.83315124747416,5.90877861825447,9.97755998168857
75,1,"AA","direct",0,0,0
75,1,"AA","medSBP",0,0,0
75,1,"AA","medBMI",20.4877234349478,19.5193531364625,18.424523912863
75,1,"AFF","direct",0,0,0
75,1,"AFF","medSBP",0,0,0
75,1,"AFF","medBMI",100.112525710613,84.9729325899667,81.314960287381
75,1,"APCA","direct",0,0,0
75,1,"APCA","medSBP",0,0,0
75,1,"APCA","medBMI",2.37281900568236,11.5295161874336,7.82442217865399
75,1,"BC","direct",0,0,0
75,1,"BC","medBMI",97.2557973772124,140.906266390805,76.8920285229681
75,1,"BC","medSBP",0,0,0
75,1,"CC","medBMI",32.8837036660465,24.8235300929748,8.12090893993058
75,1,"CC","direct",2567.21777386539,1919.75172664986,1983.36720649417
75,1,"CC","medSBP",0,0,0
75,1,"CM","medBMI",20.7867036183167,36.7233444276841,24.9844600132505
75,1,"CM","direct",0,0,0
75,1,"CM","medSBP",0,0,0
75,1,"DIAB","medBMI",252.165958894741,209.696400840643,237.798072711576
75,1,"DIAB","direct",0,0,0
75,1,"DIAB","medSBP",0,0,0
75,1,"ECA","direct",0,0,0
75,1,"ECA","medSBP",0,0,0
75,1,"ECA","medBMI",17.4852763212626,24.9956670117394,11.5306498119228
75,1,"ENDO","direct",0,0,0
75,1,"ENDO","medSBP",0,0,0
75,1,"ENDO","medBMI",2.19260652046399,1.46022363798774,2.03064857656918
75,1,"GC","medSBP",0,0,0
75,1,"GC","medBMI",4.44926760502754,5.71518561394242,4.28770258774443
75,1,"GC","direct",0,0,0
75,1,"HHD","medBMI",259.052642617764,246.709236078604,139.948091832668
75,1,"HHD","direct",0,0,0
75,1,"HHD","medSBP",0,0,0
75,1,"HSTK","medSBP",0,0,0
75,1,"HSTK","medBMI",65.0713144094709,76.7419326193876,68.4294057281234
75,1,"HSTK","direct",274.294765155219,251.086445495378,265.799248618846
75,1,"IHD","direct",869.840112779603,406.721265582472,518.40111507457
75,1,"IHD","medBMI",757.12123653806,795.775762410744,798.746408651657
75,1,"IHD","medSBP",0,0,0
75,1,"ISTK","medSBP",0,0,0
75,1,"ISTK","direct",307.612173104508,421.049923104919,348.929198837898
75,1,"ISTK","medBMI",141.08301647678,81.8000216385895,84.8591041425092
75,1,"KC","medSBP",0,0,0
75,1,"KC","direct",0,0,0
75,1,"KC","medBMI",62.4909624367101,55.4151114603227,60.7284160626061
75,1,"LC","medSBP",0,0,0
75,1,"LC","direct",0,0,0
75,1,"LC","medBMI",0,0,0
75,1,"LVC","medSBP",0,0,0
75,1,"LVC","direct",0,0,0
75,1,"LVC","medBMI",33.0436158833754,23.2467499360455,19.2602789329552
75,1,"MLPC","direct",181.215308612342,184.873558479553,154.978591796356
75,1,"MLPC","medBMI",0,0,0
75,1,"MLPC","medSBP",0,0,0
75,1,"MMC","medSBP",0,0,0
75,1,"MMC","medBMI",10.1773031323596,7.49035307224866,9.34960669050081
75,1,"MMC","direct",0,0,0
75,1,"OC","medSBP",0,0,0
75,1,"OC","direct",0,0,0
75,1,"OC","medBMI",2.05324739387876,7.30880325933423,2.77669438962715
75,1,"OSTK","direct",667.15853429665,781.782121127673,520.494843063697
75,1,"OSTK","medBMI",167.453750641601,173.542011202089,163.398827916719
75,1,"OSTK","medSBP",0,0,0
75,1,"OTH","medBMI",70.5300124609554,137.300239952661,96.4270291493858
75,1,"OTH","direct",0,0,0
75,1,"OTH","medSBP",0,0,0
75,1,"PC","medSBP",0,0,0
75,1,"PC","direct",0,0,0
75,1,"PC","medBMI",30.8076144311415,41.8053299422588,22.9336596389671
75,1,"PVD","direct",0,0,0
75,1,"PVD","medSBP",0,0,0
75,1,"PVD","medBMI",15.0727413025137,17.8930681316895,16.0976863873111
75,1,"RHD","medSBP",0,0,0
75,1,"RHD","medBMI",7.43566090713012,7.83574595697003,6.51517628679489
75,1,"RHD","direct",0,0,0
75,1,"SCC","direct",0,0,0
75,1,"SCC","medBMI",10.5191486426911,8.62151290613648,10.4429127516832
75,1,"SCC","medSBP",0,0,0
75,1,"SCNC","medBMI",0,0,0
75,1,"SCNC","direct",0,0,0
75,1,"SCNC","medSBP",0,0,0
75,1,"TC","medBMI",2.59943870416123,2.95930949088592,1.32437798882354
75,1,"TC","direct",0,0,0
75,1,"TC","medSBP",0,0,0
75,1,"UC","direct",0,0,0
75,1,"UC","medBMI",80.3832273637202,72.6017744894246,58.211257770946
75,1,"UC","medSBP",0,0,0
75,2,"AA","medSBP",0,0,0
75,2,"AA","direct",0,0,0
75,2,"AA","medBMI",0.201820518547512,0.624303180086542,1.26058933569952
75,2,"AFF","direct",0,0,0
75,2,"AFF","medBMI",0.490434004243632,0.643622608246642,3.73735079414166
75,2,"AFF","medSBP",0,0,0
75,2,"APCA","medSBP",0,0,0
75,2,"APCA","medBMI",0.197844626312812,0.610984237424517,0.134153967299647
75,2,"APCA","direct",0,0,0
75,2,"BC","medBMI",0,3.01720528198423,12.8420074196771
75,2,"BC","direct",0,0,0
75,2,"BC","medSBP",0,0,0
75,2,"CC","direct",515.243564079917,369.942153321379,387.609752404612
75,2,"CC","medSBP",0,0,0
75,2,"CC","medBMI",0.629301767131845,0.769765057942237,4.07163748206228
75,2,"CM","direct",0,0,0
75,2,"CM","medBMI",0.847159953856061,1.86158294006124,3.43599447912176
75,2,"CM","medSBP",0,0,0
75,2,"DIAB","direct",0,0,0
75,2,"DIAB","medBMI",4.48903285162094,15.7884136205073,55.967335804355
75,2,"DIAB","medSBP",0,0,0
75,2,"ECA","direct",0,0,0
75,2,"ECA","medSBP",0,0,0
75,2,"ECA","medBMI",0.246096588129614,0.234879289049755,0.332720434937586
75,2,"ENDO","medSBP",0,0,0
75,2,"ENDO","medBMI",0.0166938337842811,0.0366013454901673,0.220141250956662
75,2,"ENDO","direct",0,0,0
75,2,"GC","direct",0,0,0
75,2,"GC","medBMI",0.0691318007327036,0.421382758681,0.539071111113253
75,2,"GC","medSBP",0,0,0
75,2,"HHD","direct",0,0,0
75,2,"HHD","medSBP",0,0,0
75,2,"HHD","medBMI",4.63367590778475,14.913067027451,35.0139955840852
75,2,"HSTK","medSBP",0,0,0
75,2,"HSTK","direct",4.40997791001741,10.3311193401854,26.1031930585649
75,2,"HSTK","medBMI",0.78912033818002,1.57075392365829,7.34794451345816
75,2,"IHD","medBMI",12.6722967564468,42.1309660724833,83.7390105007713
75,2,"IHD","direct",16.5220855745324,24.3888484777762,108.758211205837
75,2,"IHD","medSBP",0,0,0
75,2,"ISTK","medBMI",1.76350412540502,4.1847941172998,12.1069035564735
75,2,"ISTK","direct",7.05433507373644,21.3125220403651,65.6412084441283
75,2,"ISTK","medSBP",0,0,0
75,2,"KC","direct",0,0,0
75,2,"KC","medBMI",1.13093245811232,3.40593630004775,5.09433370688628
75,2,"KC","medSBP",0,0,0
75,2,"LC","direct",0,0,0
75,2,"LC","medSBP",0,0,0
75,2,"LC","medBMI",0,0,0
75,2,"LVC","medSBP",0,0,0
75,2,"LVC","direct",0,0,0
75,2,"LVC","medBMI",0.576036056246247,1.38580116051726,3.09206685316879
75,2,"MLPC","medSBP",0,0,0
75,2,"MLPC","medBMI",0,0,0
75,2,"MLPC","direct",3.52602638603846,5.08372988452858,4.45284044850513
75,2,"MMC","medBMI",0.477115065547502,1.44989051002645,1.45266949576828
75,2,"MMC","direct",0,0,0
75,2,"MMC","medSBP",0,0,0
75,2,"OC","medBMI",0,0.279891030857119,0.428234978091893
75,2,"OC","medSBP",0,0,0
75,2,"OC","direct",0,0,0
75,2,"OSTK","medBMI",3.66504779879335,7.93804272193283,14.9356763496524
75,2,"OSTK","medSBP",0,0,0
75,2,"OSTK","direct",10.4454668474609,31.2789323417791,87.2853368122257
75,2,"OTH","direct",0,0,0
75,2,"OTH","medBMI",0.773326143293977,2.25188212944937,8.98164493849933
75,2,"OTH","medSBP",0,0,0
75,2,"PC","direct",0,0,0
75,2,"PC","medBMI",0.568081277375,0.799384981695244,2.92526240734772
75,2,"PC","medSBP",0,0,0
75,2,"PVD","direct",0,0,0
75,2,"PVD","medBMI",0.430088544828136,1.17863745837428,3.42471345923976
75,2,"PVD","medSBP",0,0,0
75,2,"RHD","medBMI",0.0440918011551312,0.194125162311154,0.445320089730647
75,2,"RHD","direct",0,0,0
75,2,"RHD","medSBP",0,0,0
75,2,"SCC","direct",0,0,0
75,2,"SCC","medBMI",0.172598346917206,0.431625292465285,0.677309498792508
75,2,"SCC","medSBP",0,0,0
75,2,"SCNC","medBMI",0,0,0
75,2,"SCNC","direct",0,0,0
75,2,"SCNC","medSBP",0,0,0
75,2,"TC","direct",0,0,0
75,2,"TC","medSBP",0,0,0
75,2,"TC","medBMI",0.0245481031190551,0.0599003684776036,0.401744091472086
75,2,"UC","medBMI",0,6.08316102897767,12.1244714300788
75,2,"UC","medSBP",0,0,0
75,2,"UC","direct",0,0,0
75,3,"AA","direct",0,0,0
75,3,"AA","medBMI",0.124908935917918,0.4069787116229,0.0224105407761234
75,3,"AA","medSBP",0,0,0
75,3,"AFF","medSBP",0,0,0
75,3,"AFF","medBMI",0.942848233347199,2.03627155186177,0.719834883821675
75,3,"AFF","direct",0,0,0
75,3,"APCA","direct",0,0,0
75,3,"APCA","medBMI",0,0,0
75,3,"APCA","medSBP",0,0,0
75,3,"BC","direct",0,0,0
75,3,"BC","medBMI",2.19624544484707,3.90161683970735,1.82115837896214
75,3,"BC","medSBP",0,0,0
75,3,"CC","medSBP",0,0,0
75,3,"CC","medBMI",0.796172091263206,1.92470763063046,0.205693862862479
75,3,"CC","direct",161.607637770323,173.686647877104,174.226762334244
75,3,"CM","direct",0,0,0
75,3,"CM","medBMI",0.557512713522971,1.67821065343687,0.631433969553675
75,3,"CM","medSBP",0,0,0
75,3,"DIAB","medBMI",6.550543327131,21.3480515304363,5.57905802314647
75,3,"DIAB","medSBP",0,0,0
75,3,"DIAB","direct",0,0,0
75,3,"ECA","direct",0,0,0
75,3,"ECA","medSBP",0,0,0
75,3,"ECA","medBMI",0.0657333090363226,0.105157155403643,0.0696213123078904
75,3,"ENDO","medSBP",0,0,0
75,3,"ENDO","direct",0,0,0
75,3,"ENDO","medBMI",0.0173757673121683,0.0549482360297487,0.00874816488185774
75,3,"GC","direct",0,0,0
75,3,"GC","medSBP",0,0,0
75,3,"GC","medBMI",0.122313820535672,0.176681917632959,0.139082739420394
75,3,"HHD","medSBP",0,0,0
75,3,"HHD","medBMI",4.51630089017654,15.2242723279092,3.81054292608486
75,3,"HHD","direct",0,0,0
75,3,"HSTK","direct",5.89777329938704,12.264063854845,4.1168620518002
75,3,"HSTK","medBMI",0.560651645626714,2.75787513664556,0.923606321555924
75,3,"HSTK","medSBP",0,0,0
75,3,"IHD","direct",10.970844784471,17.3046641497339,10.5984581699874
75,3,"IHD","medBMI",14.4206327209081,38.4997216814107,5.29795741840502
75,3,"IHD","medSBP",0,0,0
75,3,"ISTK","medBMI",2.59986500062701,6.85742059405023,3.27849539523916
75,3,"ISTK","medSBP",0,0,0
75,3,"ISTK","direct",9.01724933162001,38.6142476597405,7.38598490148634
75,3,"KC","medSBP",0,0,0
75,3,"KC","direct",0,0,0
75,3,"KC","medBMI",0.330591874745252,1.47975980641442,0.781500535776887
75,3,"LC","medSBP",0,0,0
75,3,"LC","direct",0,0,0
75,3,"LC","medBMI",0,0,0
75,3,"LVC","medBMI",1.11977800936661,2.91140963833907,0.632848993578868
75,3,"LVC","medSBP",0,0,0
75,3,"LVC","direct",0,0,0
75,3,"MLPC","medBMI",0,0,0
75,3,"MLPC","medSBP",0,0,0
75,3,"MLPC","direct",1.20949837843799,3.87359828339411,0.610154964758103
75,3,"MMC","direct",0,0,0
75,3,"MMC","medSBP",0,0,0
75,3,"MMC","medBMI",0.280389554389461,0.399949783313926,0.0976443099787158
75,3,"OC","medBMI",0.15757727826242,0.39497821304416,0.06846883258118
75,3,"OC","direct",0,0,0
75,3,"OC","medSBP",0,0,0
75,3,"OSTK","medSBP",0,0,0
75,3,"OSTK","direct",9.6434405223455,22.7799983923361,7.70300303575161
75,3,"OSTK","medBMI",3.09609651693293,3.67751899249615,3.02571770089195
75,3,"OTH","medSBP",0,0,0
75,3,"OTH","medBMI",0.910536351555271,4.54214949212239,0.598886656022118
75,3,"OTH","direct",0,0,0
75,3,"PC","medSBP",0,0,0
75,3,"PC","direct",0,0,0
75,3,"PC","medBMI",0.574411839026021,0.968952901012207,0.45949875042299
75,3,"PVD","direct",0,0,0
75,3,"PVD","medSBP",0,0,0
75,3,"PVD","medBMI",0.397545141385307,0.847515528160366,0.344668789607903
75,3,"RHD","direct",0,0,0
75,3,"RHD","medSBP",0,0,0
75,3,"RHD","medBMI",0.0927523275537505,0.371258581122024,0.142374222371473
75,3,"SCC","direct",0,0,0
75,3,"SCC","medBMI",0.0120703060066753,0.237275395163149,0.0312556681896617
75,3,"SCC","medSBP",0,0,0
75,3,"SCNC","medSBP",0,0,0
75,3,"SCNC","direct",0,0,0
75,3,"SCNC","medBMI",0,0,0
75,3,"TC","medBMI",0.124433666911689,0.193064516283553,0.0500966359623531
75,3,"TC","direct",0,0,0
75,3,"TC","medSBP",0,0,0
75,3,"UC","medBMI",1.69080035461339,2.61730541187125,1.1800818642624
75,3,"UC","medSBP",0,0,0
75,3,"UC","direct",0,0,0
75,4,"AA","direct",0,0,0
75,4,"AA","medBMI",0.293035645356156,0.76012656835693,0.529340882886655
75,4,"AA","medSBP",0,0,0
75,4,"AFF","medBMI",0.580025751375511,1.6019522284545,1.61372088553234
75,4,"AFF","direct",0,0,0
75,4,"AFF","medSBP",0,0,0
75,4,"APCA","direct",0,0,0
75,4,"APCA","medSBP",0,0,0
75,4,"APCA","medBMI",0.663195611740094,0.662076593821922,0.339238098185239
75,4,"BC","medSBP",0,0,0
75,4,"BC","medBMI",1.63539842672339,1.62010006999095,3.10471492359759
75,4,"BC","direct",0,0,0
75,4,"CC","direct",203.524507435138,209.077489314659,174.462437819873
75,4,"CC","medBMI",1.21098613571129,2.75127801496666,2.17586886391588
75,4,"CC","medSBP",0,0,0
75,4,"CM","medBMI",0.427162235729752,1.11647842422232,0.708767484406854
75,4,"CM","medSBP",0,0,0
75,4,"CM","direct",0,0,0
75,4,"DIAB","medSBP",0,0,0
75,4,"DIAB","direct",0,0,0
75,4,"DIAB","medBMI",5.77107240009093,13.3383610694353,10.1636640946032
75,4,"ECA","medSBP",0,0,0
75,4,"ECA","direct",0,0,0
75,4,"ECA","medBMI",0.141994677430096,0.292799099348365,0.306870847680771
75,4,"ENDO","medSBP",0,0,0
75,4,"ENDO","direct",0,0,0
75,4,"ENDO","medBMI",0.0356304652887416,0.0628054796512892,0.06130083711027
75,4,"GC","medSBP",0,0,0
75,4,"GC","direct",0,0,0
75,4,"GC","medBMI",0.0997851161684129,0.264275200376403,0.321230309780373
75,4,"HHD","medSBP",0,0,0
75,4,"HHD","direct",0,0,0
75,4,"HHD","medBMI",2.57282902243463,3.58798122679871,3.60838742463162
75,4,"HSTK","medBMI",1.72137132506571,2.51059119534313,2.75226618190445
75,4,"HSTK","medSBP",0,0,0
75,4,"HSTK","direct",3.61972898051792,9.96067945510639,11.7545313763575
75,4,"IHD","medBMI",10.2633495225677,21.4409817162319,19.6269801458426
75,4,"IHD","medSBP",0,0,0
75,4,"IHD","direct",11.3971017111749,27.0571351687677,25.6914195185669
75,4,"ISTK","direct",6.11708118738293,12.2786511373017,16.5633383719645
75,4,"ISTK","medBMI",0.887095098779688,2.54021102308691,2.76641010542646
75,4,"ISTK","medSBP",0,0,0
75,4,"KC","direct",0,0,0
75,4,"KC","medBMI",0.969494867623518,1.63002771300575,1.40089017807089
75,4,"KC","medSBP",0,0,0
75,4,"LC","medSBP",0,0,0
75,4,"LC","medBMI",0,0,0
75,4,"LC","direct",0,0,0
75,4,"LVC","medBMI",1.05443168670788,3.59742614686769,3.20464898407969
75,4,"LVC","direct",0,0,0
75,4,"LVC","medSBP",0,0,0
75,4,"MLPC","medBMI",0,0,0
75,4,"MLPC","medSBP",0,0,0
75,4,"MLPC","direct",3.41293887874741,5.5216531070388,6.48322836343244
75,4,"MMC","medBMI",0.229874735909696,0.422258066348367,0.448257555070636
75,4,"MMC","direct",0,0,0
75,4,"MMC","medSBP",0,0,0
75,4,"OC","medSBP",0,0,0
75,4,"OC","medBMI",0.0243579013600801,0.0958635364795638,0.224199544640655
75,4,"OC","direct",0,0,0
75,4,"OSTK","medSBP",0,0,0
75,4,"OSTK","medBMI",1.65248385670649,6.58854588807695,5.62563383878682
75,4,"OSTK","direct",7.76786780755232,19.1486309165831,25.4910133120234
75,4,"OTH","medBMI",0.983151187038879,1.68051590677957,2.46270918696929
75,4,"OTH","medSBP",0,0,0
75,4,"OTH","direct",0,0,0
75,4,"PC","medSBP",0,0,0
75,4,"PC","direct",0,0,0
75,4,"PC","medBMI",0.630336681280807,1.06999456669709,0.99204191978694
75,4,"PVD","medSBP",0,0,0
75,4,"PVD","medBMI",0.12043216062235,0.313093237311035,0.398440329361114
75,4,"PVD","direct",0,0,0
75,4,"RHD","medSBP",0,0,0
75,4,"RHD","medBMI",0.0379183472501144,0.110381941746655,0.14719303090279
75,4,"RHD","direct",0,0,0
75,4,"SCC","direct",0,0,0
75,4,"SCC","medBMI",0.236925763627095,0.391914536343096,0.286548653715118
75,4,"SCC","medSBP",0,0,0
75,4,"SCNC","medSBP",0,0,0
75,4,"SCNC","medBMI",0,0,0
75,4,"SCNC","direct",0,0,0
75,4,"TC","direct",0,0,0
75,4,"TC","medBMI",0.0732434473444386,0.137905251537067,0.054910232331973
75,4,"TC","medSBP",0,0,0
75,4,"UC","direct",0,0,0
75,4,"UC","medBMI",0.528495106789007,1.68194835538545,2.6524555597955
75,4,"UC","medSBP",0,0,0
