age,female,race,outcome,disease_type,disease_type1,disease_type2,disease_type3,pathway,riskfactor,V1,V2,V3
25,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07255771354296395,0.07043923204210557,0.04961822322947135
25,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06547046181258308,0.0849140695986258,0.06657468885921815
25,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.0765588476486918,0.08303634053167389,0.08313367601672977
35,0,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07518214954097653,0.10905548042578087,0.10372256151521789
35,0,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07646824199884185,0.07490872883305684,0.08623117692072882
35,0,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.09605713944528367,0.08113103740324948,0.08816663181636558
35,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07788440045879962,0.059989335685633804,0.049894632462543505
45,0,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08957448087069544,0.08482714029924564,0.09633847434634761
45,0,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07644536357554567,0.09449463519484473,0.05966133457504953
45,0,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.1040176846871336,0.06972483168894918,0.10568124761918962
45,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07067691207231036,0.08312350141308544,0.08469768706452685
55,0,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.1013369216332854,0.11435881869571822,0.1259375782608654
55,0,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.0908653369840518,0.0773691372443865,0.08996549171781647
55,0,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08263967426120909,0.07562885929668703,0.10088862750028002
55,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08229188525617966,0.06549338073312722,0.08609977036414893
65,0,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07538592923746962,0.09998978232764341,0.09908521899060585
65,0,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07738602794577619,0.08725461942322454,0.0655860500280609
65,0,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07096498151255351,0.08882576578171883,0.08788545968930662
65,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06874628548020505,0.03990574342982293,0.05999064288663377
75,0,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.10723055688201696,0.0975070499118358,0.09671656655914622
75,0,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07391037643885427,0.06874273572535591,0.0634224366404906
75,0,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.10361004455722583,0.11189881486833042,0.09967022323217499
75,0,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06619653194541979,0.07070172920726976,0.07718846611249815
25,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06850004611151982,0.0856603227650804,0.08790251625448102
25,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07169352685962097,0.06574487985445453,0.08711050087913698
25,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08082690444331722,0.07285808836122826,0.10290945718677577
25,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.080399990403869,0.05267732579621972,0.08003840405148217
35,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.0806765490903423,0.1056641483074724,0.11257481957189262
35,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06280125134392371,0.06918769130204921,0.07508847844694976
35,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08061636972831439,0.06828922301252131,0.06200135362396696
35,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07256241711457898,0.07730084781206835,0.05286913711363588
45,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.09781898497713044,0.090911944762201,0.08353778522288512
45,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08688298867196288,0.08472640243678183,0.06837463445695834
45,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.10862030001576374,0.07966639702931937,0.09155221271279286
45,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06729407785176009,0.07388575117771626,0.0756711932224304
55,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08381659580658439,0.09736769374826819,0.1265577876155149
55,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07398609127669993,0.06040693815854778,0.08459337579837675
55,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.10422347656821139,0.08503471258405194,0.08735414513218247
55,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07556152169437877,0.07859836921385563,0.07023283629724386
65,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08342346680312109,0.11401972173286516,0.10811399228388152
65,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.056572597228639686,0.07943400207580273,0.09477372180106879
65,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.08078482435548147,0.07515180932979311,0.08147818147390475
65,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,1,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.0823563670737697,0.07265527065469898,0.058770787370496944
75,1,1,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,1,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,2,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.13871004746925997,0.09119525862683849,0.10769097630562646
75,1,2,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,2,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,3,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.06532871235430039,0.08442554156804619,0.09629648776848948
75,1,3,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,3,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,4,CC,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,4,CC,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,4,CC,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0.07977753015032783,0.0818152719476641,0.05815635336560416
25,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,0,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,0,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,0,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
25,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
25,1,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
25,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
35,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
35,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
35,1,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
45,1,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
45,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
45,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
55,1,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
55,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
55,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
65,1,4,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
65,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
65,1,4,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,1,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,1,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,2,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
75,1,2,ECA,Cancer,Cancer,Cancer,Cancer,medSBP,dairy_tot,0,0,0
75,1,3,ECA,Cancer,Cancer,Cancer,Cancer,direct,dairy_tot,0,0,0
75,1,3,ECA,Cancer,Cancer,Cancer,Cancer,medBMI,dairy_tot,0,0,0
