"age","female","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
65,1,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"ISTK","medBMI","leg_tot",13.4686825459746,1.96112339555614,13.1257874710125,11.7728281641416,15.4559977415253,0.00507543175051752,0.000687441673084529,0.0049965456969061,0.00445912165989054,0.00575879498671421,0.49965456969061,0.445912165989054,0.575879498671421,0.0862801442856238,0.0125629220937476,0.0840835644463139,0.0754165308436628,0.0990108505909984
65,1,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"KC","medBMI","leg_tot",27.6250344615328,3.7523270095396,29.2196473402885,23.6328087982021,30.2618391779212,0.00414420576418688,0.000473794245105701,0.00429741299342663,0.00364699759522156,0.00451118778829842,0.429741299342663,0.364699759522156,0.451118778829842,0.176965486498065,0.0240373410454076,0.18718054864606,0.151391358881857,0.193856811288476
65,1,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LVC","medBMI","leg_tot",9.62233668563629,2.35635858721021,9.78445189387264,7.31887398522168,11.78800145905,0.00287452424494341,0.000736204175330598,0.00287791919314758,0.00217369300270064,0.00357246978121263,0.287791919314758,0.217369300270064,0.357246978121263,0.0616405201301355,0.0150947918030728,0.0626790273122435,0.0468845784506189,0.0755137307048605
65,1,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MLPC","direct","leg_tot",64.5059102584148,19.8474137686165,73.0689582709784,43.377182198102,78.3560475080484,0.015364040933039,0.00469743308274642,0.0177982459602541,0.0103415556476316,0.0183174519453137,1.77982459602541,1.03415556476316,1.83174519453137,0.413223730336931,0.127142184679712,0.468078465796528,0.277873468765852,0.501947466767354
65,1,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MMC","medBMI","leg_tot",4.9119026997957,1.51607019994322,5.10205947756544,3.39934146603075,6.26283067245636,0.00146485643306314,0.000452185411281089,0.00146947281532501,0.00103333511987107,0.00189245382133262,0.146947281532501,0.103333511987107,0.189245382133262,0.0314655625900085,0.00971191912436382,0.0326837035749831,0.0217761218414711,0.0401195835013176
65,1,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OC","medBMI","leg_tot",5.34328005384314,1.54928942297739,5.28493589230898,3.89703431818398,6.83911832680634,0.00106093667957954,0.00030550541120186,0.0010476567476823,0.000776556232406522,0.00135660506886523,0.10476567476823,0.0776556232406522,0.135660506886523,0.0342289583580592,0.00992472088479298,0.0338552066820353,0.0249643335278872,0.0438112721128515
65,1,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OSTK","direct","leg_tot",104.791363530586,7.0350604783189,108.639875753854,97.2700537316473,109.041437939746,0.0215309682016496,0.00148834213880384,0.0223137770436505,0.0199395441394956,0.022457004748103,2.23137770436505,1.99395441394956,2.2457004748103,0.671291637800791,0.0450664741006058,0.695945139639232,0.623110259076171,0.698517539962736
65,1,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OSTK","medBMI","leg_tot",22.4808530234815,2.66070942830264,21.5159933995693,20.4911275227481,25.2907092045402,0.00461753086426006,0.000532977199327451,0.00440208833609569,0.00423480404085745,0.00518338383660239,0.440208833609569,0.423480404085745,0.518338383660239,0.1440119503826,0.0170444579558884,0.137831076545656,0.131265803704478,0.162011839822125
65,1,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OTH","medBMI","leg_tot",15.7375072712712,2.59154793938892,16.3913423980696,13.0571422463318,17.862112438432,0.00530260946983932,0.000959715858647148,0.00548741972337969,0.00432510284241024,0.00612302738175908,0.548741972337969,0.432510284241024,0.612302738175908,0.100814195703733,0.0166014106702972,0.105002652064376,0.0836438243403488,0.11442437916057
65,1,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PC","medBMI","leg_tot",12.3466229936313,0.797595511183694,12.6020561822145,11.5100737287186,12.9660540482483,0.00161401369593309,0.000126658201197442,0.00166620761222411,0.00147942919301838,0.00170423337000045,0.166620761222411,0.147942919301838,0.170423337000045,0.0790922504628405,0.00510938286291873,0.0807285509912009,0.0737333305363869,0.0830603149401879
65,1,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PVD","medBMI","leg_tot",3.00845655088976,1.01950981808915,3.35876920193384,1.93491516896434,3.78423217942772,0.00525414013742218,0.00196432396413323,0.00565959946973608,0.00324576932498735,0.0069178705173902,0.565959946973608,0.324576932498735,0.69178705173902,0.0192721199272291,0.00653096202283214,0.0215162166288917,0.0123950326536266,0.0242417250044183
65,1,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"RHD","medBMI","leg_tot",1.86901691475984,0.211255488133374,1.75235230239887,1.74234708720198,2.09485166282451,0.00529995747120557,0.000905167578711432,0.00486203873516643,0.00470528000068757,0.00626686586735684,0.486203873516643,0.470528000068757,0.626686586735684,0.0119728895923786,0.00135329895370688,0.0112255381307066,0.0111614448975451,0.0134195830296333
65,1,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCC","medBMI","leg_tot",1.50784452030397,0.369039517674876,1.46272033207734,1.17840592553661,1.87563867506396,0.00302205768406261,0.000660754029576004,0.00285634521347887,0.00247975358556863,0.00370521738255275,0.285634521347887,0.247975358556863,0.370521738255276,0.00965922556478963,0.00236406068102048,0.0093701608060298,0.00754884770171674,0.0120153084728084
65,1,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"TC","medBMI","leg_tot",5.72349486701934,1.85121708163758,5.03863815971179,4.34860641159359,7.68051152365651,0.00111066160357772,0.000332180160580268,0.000989854004453486,0.000862494371992795,0.00146151529441824,0.0989854004453486,0.0862494371992795,0.146151529441824,0.03666460778616,0.0118588641734257,0.0322774277245783,0.0278570964422813,0.0492012221823832
65,1,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"UC","medBMI","leg_tot",144.047793150456,20.3342167879593,141.372819862278,125.992922401807,164.376391194055,0.00841911112762115,0.00111885384268186,0.00823748627371853,0.00744394640801706,0.00954865697304246,0.823748627371853,0.744394640801706,0.954865697304246,0.922767637786634,0.130260636288042,0.905631805794431,0.807108452269839,1.0529922804968
65,1,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AA","medBMI","leg_tot",9.92639727058375,2.24451346632422,10.7731878803945,7.55124575088054,11.5817767719478,0.00399853842982928,0.000862881156490755,0.00438255618644693,0.00307892464313111,0.00459173712340244,0.438255618644693,0.307892464313111,0.459173712340244,0.114225306101831,0.025828125829734,0.123969517820661,0.0868938985446987,0.133274133697957
75,0,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AFF","medBMI","leg_tot",37.948409375729,1.37945397517814,37.9958630732123,36.6183419579279,39.2381411506692,0.0047285119648929,0.000168290455269262,0.00472182242281604,0.0045715738459887,0.00489113619456243,0.472182242281604,0.45715738459887,0.489113619456243,0.43668095874681,0.0158736899474147,0.437227019212953,0.421375571122982,0.451522194974417
75,0,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"APCA","medBMI","leg_tot",8.11141683551833,4.78708136128795,8.29781424413875,3.48705699375597,12.5773388799533,0.000704340791104793,0.000408142668213755,0.000737512010491235,0.000303469110587808,0.0010770169351433,0.0737512010491235,0.0303469110587808,0.10770169351433,0.0933399143415643,0.055086031610674,0.0954848316238245,0.0401263561842999,0.144730292808908
75,0,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"BC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"BC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"BC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"BC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"BC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"BC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
75,0,"CC","direct","dairy_tot",1221.08259089415,231.565338975557,1258.17593537165,987.457898886295,1423.17794009614,0.0637229311923409,0.0117106897390403,0.0655417659933431,0.0519258677772294,0.0739739850266005,6.55417659933431,5.19258677772294,7.39739850266005,14.0512744874555,2.66467490732433,14.4781160203689,11.3629021374363,16.3768315344983
75,0,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CC","medBMI","leg_tot",13.1475324890526,7.73840201205377,9.96009398479007,7.63434150426509,21.3700462024632,0.000685329453698959,0.000400175141510111,0.000518848064781959,0.000401448771381241,0.00111071931659613,0.0518848064781959,0.0401448771381241,0.111071931659613,0.151291640069276,0.0890475481154991,0.114613061839378,0.0878501002367508,0.245909971397214
75,0,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CM","medBMI","leg_tot",18.214810780036,3.21163490431868,17.4644989861457,15.5457397188151,21.5216468660636,0.0034744115190343,0.000570809983160687,0.00338739801857584,0.00297386892119034,0.00404891559226796,0.338739801857584,0.297386892119034,0.404891559226796,0.209601961338203,0.0369570116965056,0.200967953249195,0.178888354914352,0.24765447463771
75,0,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"DIAB","medBMI","leg_tot",121.54779925276,13.2914134280952,122.424834340729,108.568850070665,133.781268610082,0.00762676616845142,0.000824958905548372,0.00774042128152282,0.0068003500628275,0.00835657542796463,0.774042128152282,0.68003500628275,0.835657542796463,1.39867811021369,0.152947310687362,1.4087703520064,1.24932639651608,1.53945141838749
75,0,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ECA","medBMI","leg_tot",14.3215087710527,7.16629774840465,13.0263182253152,8.14789156279732,21.596037943185,0.00583268572921489,0.00288784575176386,0.00493670865369846,0.00357090931047633,0.00885604266214242,0.493670865369846,0.357090931047633,0.885604266214242,0.164800851569922,0.0824642145196193,0.14989680002793,0.0937596373059847,0.248510509644552
75,0,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ENDO","medBMI","leg_tot",1.07799801601063,0.139069005871759,1.09364790845386,0.939860156934585,1.20283346650992,0.00398823828352361,0.000404682622053678,0.00407789529007579,0.00357282825863521,0.00432743985284264,0.407789529007579,0.357282825863521,0.432743985284264,0.0124047678124753,0.00160029861106343,0.0125848546764261,0.0108151841189058,0.0138412776716866
75,0,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"GC","medBMI","leg_tot",1.56834089670512,0.0518415250068496,1.57919785053119,1.51529403071866,1.61215935193942,0.00306283730171471,0.000506596801027092,0.00281783269701743,0.00272994373447531,0.00360398478294679,0.281783269701743,0.272994373447531,0.360398478294679,0.018047254619664,0.000596552193235449,0.0181721880512314,0.0174368322942345,0.018551483528261
75,0,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HHD","medBMI","leg_tot",95.3589092772353,19.2990896070349,91.200129284992,79.1143489010226,115.138432646855,0.00918705762970138,0.00178415025668545,0.00885885878621171,0.00765324549213029,0.0109998387842387,0.885885878621171,0.765324549213029,1.09998387842387,1.09731660992532,0.222079003868096,1.04946058475575,0.910386767115045,1.32492407412973
75,0,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HSTK","direct","leg_tot",73.453082719031,11.7419367839328,77.9838085606938,61.01391788866,82.0411305839888,0.00976625111734097,0.00157360853341141,0.0104752393558972,0.00808849763369261,0.0108413645982165,1.04752393558973,0.808849763369261,1.08413645982165,0.845241292383919,0.135117131302785,0.897377382852619,0.70210099972095,0.944065908148495
75,0,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HSTK","medBMI","leg_tot",28.4707987895105,4.82919315978713,29.752769458696,23.4611108344001,32.3908116758133,0.00378091910755578,0.000609979593931092,0.00394069701967141,0.0031486396355511,0.00427738735426217,0.394069701967141,0.31486396355511,0.427738735426217,0.327619942870192,0.0555706216329092,0.342371870292563,0.269972326665779,0.372728420765589
75,0,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"IHD","direct","leg_tot",339.995068274465,174.480525723168,303.68665220366,192.383536981003,518.46875322811,0.00310044467006523,0.00161861548708585,0.0027617603769583,0.00173215801802025,0.00475661297125109,0.27617603769583,0.173215801802025,0.475661297125109,3.91240040954755,2.00778700632895,3.49459122594268,2.21380101980501,5.96613760535425
75,0,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"IHD","medBMI","leg_tot",395.071308208511,62.9575365405346,408.66402374479,330.539534746621,448.049273464565,0.00358934968961534,0.000558016871581126,0.00375021541198799,0.003007652447731,0.00403431106748293,0.375021541198799,0.3007652447731,0.403431106748293,4.54617520154058,0.72446666063536,4.70258966396469,3.80359343939185,5.15580467062882
75,0,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ISTK","direct","leg_tot",126.489238741351,27.3617612085593,140.405262809541,97.2384693918008,143.911387632941,0.0109359175479345,0.00232614988778604,0.0119745428654866,0.00845655440397639,0.0125324491719732,1.19745428654866,0.845655440397639,1.25324491719732,1.45554037582547,0.314857995739786,1.61567522289833,1.11894513471339,1.65602099692563
75,0,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ISTK","medBMI","leg_tot",38.9499032370925,8.38018065931596,41.6935310595095,30.149394737362,45.4183280877687,0.00336599558742517,0.00069851092149052,0.00363470613528709,0.00262611673238106,0.00387747047678664,0.363470613528709,0.262611673238106,0.387747047678664,0.448205375889811,0.0964326406556077,0.479776923884752,0.346935927384818,0.522639008599105
75,0,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
